X,Y,CRASH_ID,DATE,TIME,CRASH_SEV,KILLED,SERIOUS_IN,OTHER_INJ,ROUTE,SYSTEM,long,lat
-93.26770151148547,44.962709056299765,73370088,2007/09/27,18:20,C,0,0,1,35,County State Aid Highway,-93.267702,44.962709
-93.278513935479367,44.826222482604734,73280066,2007/11/24,15:47,B,0,0,1,1,County State Aid Highway,-93.278514,44.826222
-93.255641515425523,44.972502284749915,73330025,2007/09/05,05:15,N,0,0,0,213,Municipal State Aid Highway,-93.255642,44.972502
-93.261273440968921,44.775392225306284,73400067,2007/10/08,07:25,B,0,0,1,102,Municipal State Aid Highway,-93.261273,44.775392
-93.30808177550368,44.93091248878676,73370267,2007/08/20,15:00,B,0,0,1,1206,Municipal Street,-93.308082,44.930912
-93.270165837771344,44.981321371066173,73440288,2007/09/10,09:50,N,0,0,0,313,Municipal State Aid Highway,-93.270166,44.981321
-93.0,-90.0,73390322,2007/12/05,09:35,C,0,0,1,122,County State Aid Highway,-93.000000,-90.000000
-92.457137040463536,44.006939874765983,73250123,2007/10/29,07:15,C,0,0,1,14,US Trunk Highway,-92.457137,44.006940
-93.244105142106193,44.983779048209257,73400346,2007/12/06,00:33,B,0,0,1,952A,US Trunk Highway,-93.244105,44.983779
-93.24729492614145,44.965620788669192,73520350,2007/12/18,15:30,C,0,0,1,152,County State Aid Highway,-93.247295,44.965621
-93.287894808842481,44.951922462920642,73540036,2007/10/27,14:34,C,0,0,1,241,Municipal State Aid Highway,-93.287895,44.951922
-93.18747053461756,44.95969731129739,73550234,2007/11/01,06:29,C,0,0,1,34,County State Aid Highway,-93.187471,44.959697
-93.192503603716929,44.948414814479634,73500122,2007/12/16,18:10,B,0,0,1,35,County State Aid Highway,-93.192504,44.948415
-93.277910338009164,44.968011815366154,73530240,2007/10/25,13:22,B,0,0,1,283,Municipal State Aid Highway,-93.277910,44.968012
-93.277916079130506,44.951935032927253,73530125,2007/10/22,00:00,B,0,0,1,283,Municipal State Aid Highway,-93.277916,44.951935
-93.35644258482148,45.099851884010199,80070085,2007/11/01,12:08,B,0,0,1,14,County State Aid Highway,-93.356443,45.099852
-93.106453551993241,44.943321379564154,73520036,2007/10/29,15:46,B,0,0,1,199,Municipal State Aid Highway,-93.106454,44.943321
-93.270105161252189,44.973369855174141,73530249,2007/10/26,16:30,B,0,0,1,222,Municipal State Aid Highway,-93.270105,44.973370
-94.187940905585535,45.569450642932068,73530057,2007/10/27,12:26,B,0,0,1,132,Municipal State Aid Highway,-94.187941,45.569451
-93.267791408222863,44.95195452516743,73550041,2007/12/21,07:05,C,0,0,1,35,County State Aid Highway,-93.267791,44.951955
-93.273068119992502,44.94833693250407,73530247,2007/10/26,15:54,C,0,0,1,3,County State Aid Highway,-93.273068,44.948337
-93.15695362109507,44.946587936133326,80020291,2007/11/13,13:24,B,0,0,1,191,Municipal State Aid Highway,-93.156954,44.946588
-93.264265466253121,44.970936005968184,73510139,2007/10/22,15:00,C,0,0,1,33,County State Aid Highway,-93.264265,44.970936
-93.262580733196344,44.96270375469993,73450221,2007/12/11,11:45,C,0,0,1,5,County State Aid Highway,-93.262581,44.962704
-93.279115124395645,44.975279080595811,73530151,2007/10/30,18:00,B,0,0,1,313,Municipal State Aid Highway,-93.279115,44.975279
-93.244951142441096,44.962574085747654,73650101,2007/10/23,10:43,C,0,0,1,5,County State Aid Highway,-93.244951,44.962574
-93.1075377410681,44.942484105322755,73580053,2007/10/26,07:46,C,0,0,1,199,Municipal State Aid Highway,-93.107538,44.942484
-93.277926345362587,44.955548609503118,73450209,2007/10/11,18:12,C,0,0,1,239,Municipal State Aid Highway,-93.277926,44.955549
-93.233269574220941,45.009615258262947,80170288,2007/09/28,13:45,N,0,0,0,309,Municipal Street,-93.233270,45.009615
-93.267791408222863,44.95195452516743,80180105,2007/12/05,23:18,B,0,0,1,35,County State Aid Highway,-93.267791,44.951955
-93.289612647412142,44.897893513501039,80180205,2007/10/02,09:10,C,0,0,1,22,County State Aid Highway,-93.289613,44.897894
-92.088675958069885,46.814951178715496,80110209,2007/10/30,13:00,B,0,0,1,155,Municipal State Aid Highway,-92.088676,46.814951
-93.252500983133075,44.950051945932039,80170257,2007/10/30,15:40,C,0,0,1,833,Municipal Street,-93.252501,44.950052
-93.28938557046996,44.960701106375602,80150026,2007/11/23,20:52,B,0,0,1,708,Municipal Street,-93.289386,44.960701
-93.060911134426405,44.976597602392665,80110084,2007/11/27,13:13,B,0,0,1,2242,Municipal Street,-93.060911,44.976598
-93.565604940133298,45.270265240378158,80230040,2007/09/07,20:45,A,0,1,0,42,County State Aid Highway,-93.565605,45.270265
-93.955660545804733,44.325877905223834,80190072,2008/01/19,14:09,C,0,0,1,169,US Trunk Highway,-93.955661,44.325878
-94.165306633729159,45.565845940162838,80090203,2007/11/13,07:51,B,0,0,1,110,Municipal State Aid Highway,-94.165307,45.565846
-92.924007225893831,47.420635068502499,80140089,2007/09/04,14:07,C,0,0,1,169,US Trunk Highway,-92.924007,47.420635
-92.924007225893831,47.420635068502499,80140078,2007/09/04,14:07,B,0,0,1,169,US Trunk Highway,-92.924007,47.420635
-94.205738573662302,45.558595831969249,80140034,2007/11/22,02:41,A,0,1,0,15,MN Trunk Highway,-94.205739,45.558596
-93.037498687574143,44.890672825611034,80090011,2008/01/08,22:10,K,1,0,0,104,Municipal State Aid Highway,-93.037499,44.890673
-93.23644151509987,44.965653616578855,80430435,2008/02/12,15:22,C,0,0,1,198,Municipal State Aid Highway,-93.236442,44.965654
-93.256416640406783,44.987980749293435,80420292,2007/10/23,21:10,C,0,0,1,47,MN Trunk Highway,-93.256417,44.987981
-93.262586479928302,44.91614119455263,80290042,2007/11/04,15:30,B,0,0,1,165,Municipal State Aid Highway,-93.262586,44.916141
-93.247234941218849,44.970697746380885,80360114,2007/12/18,10:30,B,0,0,1,152,County State Aid Highway,-93.247235,44.970698
-93.12967672417544,45.064776334102788,80400187,2008/02/08,22:30,A,0,1,0,261,Municipal State Aid Highway,-93.129677,45.064776
-93.262611878355131,44.979535590436413,80360036,2007/12/15,09:45,C,0,0,1,152,County State Aid Highway,-93.262612,44.979536
-93.279819720364586,44.992028964682731,80280122,2007/12/10,09:14,B,0,0,1,197,Municipal State Aid Highway,-93.279820,44.992029
-94.025058900333519,44.162666093045921,80280105,2007/12/12,06:55,B,0,0,1,269,Municipal Street,-94.025059,44.162666
-93.274157149716828,44.948338103902216,80420276,2007/10/28,11:00,N,0,0,0,3,County State Aid Highway,-93.274157,44.948338
-93.213219050007254,45.035746918332372,80270095,2008/01/27,13:00,C,0,0,1,107,Municipal State Aid Highway,-93.213219,45.035747
-96.767869610131925,46.872744592009163,80250224,2007/10/12,11:40,N,0,0,0,75,US Trunk Highway,-96.767870,46.872745
-93.277915901097799,44.951791381169564,80550047,2008/02/24,12:30,C,0,0,1,283,Municipal State Aid Highway,-93.277916,44.951791
-93.207268193751503,44.759843375376327,80700293,2008/02/05,20:46,B,0,0,1,38,County State Aid Highway,-93.207268,44.759843
-93.16692959756675,44.951563090423981,80600549,2008/02/29,22:20,N,0,0,0,51,MN Trunk Highway,-93.166930,44.951563
-92.992843625613332,44.972360097686696,80560209,2007/12/10,06:30,A,0,1,0,5,MN Trunk Highway,-92.992844,44.972360
-93.243865761845697,45.100411850704859,80750086,2008/03/14,18:56,C,0,0,1,65,MN Trunk Highway,-93.243866,45.100412
-93.247746765251264,45.062402451954924,80730507,2008/03/13,15:57,C,0,0,1,65,MN Trunk Highway,-93.247747,45.062402
-92.9809961620374,43.666585605104586,80730418,2008/03/13,13:08,C,0,0,1,139,Municipal State Aid Highway,-92.980996,43.666586
-94.196990863810711,45.558695377226961,80840044,2008/02/08,16:15,A,0,1,0,114,Municipal State Aid Highway,-94.196991,45.558695
-94.001970619213708,44.160120912051639,80860126,2008/02/09,01:40,B,0,0,1,109,Municipal State Aid Highway,-94.001971,44.160121
-93.110956821447232,45.182999459373036,80730106,2007/09/06,16:45,N,0,0,0,23,County State Aid Highway,-93.110957,45.182999
-93.247305953768389,44.95500462919334,80790122,2008/02/02,01:27,C,0,0,1,152,County State Aid Highway,-93.247306,44.955005
-92.100545784042012,46.78674528520942,80830122,2008/03/23,12:49,N,0,0,0,139,Municipal State Aid Highway,-92.100546,46.786745
-93.266503202028673,44.97052618371454,80910031,2008/01/07,07:55,N,0,0,0,35,County State Aid Highway,-93.266503,44.970526
-93.267092188278966,44.903406829791784,81050296,2008/04/14,21:25,B,0,0,1,35,County State Aid Highway,-93.267092,44.903407
-93.445361810640065,44.828114477400796,81050277,2008/04/14,16:36,C,0,0,1,61,County State Aid Highway,-93.445362,44.828114
-93.271511552480376,44.959200815776583,80950097,2008/02/22,15:55,B,0,0,1,1567,Municipal Street,-93.271512,44.959201
-93.270209088423073,44.981292438098599,81000049,2008/03/04,08:45,B,0,0,1,340,Municipal State Aid Highway,-93.270209,44.981292
-93.281895084994602,44.969870047065562,81070204,2008/04/16,16:20,C,0,0,1,584,Municipal Street,-93.281895,44.969870
-93.376828502727903,45.187092907867083,80940221,2008/04/03,16:36,B,0,0,1,1,County State Aid Highway,-93.376829,45.187093
-93.357440224568577,45.186678542735599,81030131,2008/04/12,16:28,B,0,0,1,119,Municipal State Aid Highway,-93.357440,45.186679
-94.453619467165737,44.305724395945163,80990276,2008/04/08,05:40,B,0,0,1,107,Municipal State Aid Highway,-94.453619,44.305724
-93.242242913125978,45.00592381317999,80990238,2008/03/06,07:45,C,0,0,1,284,Municipal State Aid Highway,-93.242243,45.005924
-92.951082735195783,44.905753476957457,80940116,2008/01/17,06:15,N,0,0,0,108,Municipal State Aid Highway,-92.951083,44.905753
-93.248599497634444,44.953795093306198,80990111,2008/04/08,08:05,C,0,0,1,1064,Municipal Street,-93.248599,44.953795
-93.116187747417968,44.966623087128944,80940090,2008/04/02,13:02,C,0,0,1,214,Municipal State Aid Highway,-93.116188,44.966623
-93.73600787373708,45.086933460893206,81050130,2008/04/14,07:41,C,0,0,1,55,MN Trunk Highway,-93.736008,45.086933
-93.245714590560198,44.96399499330613,81060071,2008/03/27,21:40,C,0,0,1,152,County State Aid Highway,-93.245715,44.963995
-94.879675920504781,47.482965633691833,80940078,2008/04/03,08:00,C,0,0,1,197,MN Trunk Highway,-94.879676,47.482966
-95.04777332719496,46.922177711444199,80980120,2008/04/02,11:05,C,0,0,1,34,MN Trunk Highway,-95.047773,46.922178
-95.796395872459584,43.618542054345816,80980107,2008/04/05,15:00,B,0,0,1,27,County State Aid Highway,-95.796396,43.618542
-93.385464182474436,44.928503164020789,80970027,2008/04/05,15:21,C,0,0,1,20,County State Aid Highway,-93.385464,44.928503
-94.197747882402751,45.545787768218482,80960047,2008/04/04,16:25,C,0,0,1,134,Municipal State Aid Highway,-94.197748,45.545788
-93.254527383488409,44.960954849121457,80950217,2008/04/04,17:00,C,0,0,1,727,Municipal Street,-93.254527,44.960955
-93.197166854706708,44.762071337239945,81140031,2008/04/23,07:29,C,0,0,1,38,County State Aid Highway,-93.197167,44.762071
-93.581626472838565,45.569681868852825,81140021,2008/04/17,15:50,C,0,0,1,31,County State Aid Highway,-93.581626,45.569682
-93.0,-90.0,81160221,2008/04/25,18:05,C,0,0,1,191,Municipal State Aid Highway,-93.000000,-90.000000
-93.144474325410556,44.91568671241621,81110091,2008/04/20,19:31,C,0,0,1,5,MN Trunk Highway,-93.144474,44.915687
-93.282789533347,45.02395424207306,81160123,2008/04/12,11:30,C,0,0,1,152,County State Aid Highway,-93.282790,45.023954
-94.153161092310569,45.564400627453786,81110080,2008/04/20,16:32,B,0,0,1,128,Municipal State Aid Highway,-94.153161,45.564401
-95.597180903379211,43.621819155672654,81110014,2008/04/18,11:53,C,0,0,1,110,Municipal State Aid Highway,-95.597181,43.621819
-93.588006334941284,44.439869227788833,81140120,2008/04/23,19:42,C,0,0,1,21,Municipal Street,-93.588006,44.439869
-94.229444097022082,45.542590095199849,81100059,2008/04/19,14:40,C,0,0,1,103,Municipal State Aid Highway,-94.229444,45.542590
-93.260099774078185,44.955572581470946,81200011,2008/04/28,23:42,B,0,0,1,239,Municipal State Aid Highway,-93.260100,44.955573
-93.584761439815026,45.579291664907416,81130203,2008/04/22,15:38,B,0,0,1,29,County State Aid Highway,-93.584761,45.579292
-93.0921372265298,44.912446181593666,81130154,2008/04/21,07:37,C,0,0,1,4,County Road,-93.092137,44.912446
-93.2472398666374,44.97102605675893,81100019,2008/04/16,05:20,C,0,0,1,152,County State Aid Highway,-93.247240,44.971026
-95.59354271774771,43.627569574559821,81140104,2008/04/23,17:38,C,0,0,2,105,Municipal State Aid Highway,-95.593543,43.627570
-92.807598735405662,45.039180416468113,81120350,2008/04/21,18:11,C,0,0,1,24,County State Aid Highway,-92.807599,45.039180
-93.309994967273667,44.819120473903936,81180061,2008/04/27,14:39,B,0,0,1,411,Municipal State Aid Highway,-93.309995,44.819120
-93.0,-90.0,81160075,2008/04/25,09:16,B,0,0,1,420,Municipal State Aid Highway,-93.000000,-90.000000
-93.261639331431454,45.013163541359845,81090015,2008/04/17,17:40,B,0,0,1,153,County State Aid Highway,-93.261639,45.013164
-92.981412752342976,44.96325857055573,81120177,2008/04/09,17:42,C,0,0,1,64,Municipal Street,-92.981413,44.963259
-93.244893718325244,44.963705536180107,81120162,2008/04/05,23:38,B,0,0,1,282,Municipal State Aid Highway,-93.244894,44.963706
-93.258203170679153,44.790324839978219,81180039,2008/04/27,11:45,C,0,0,2,32,County State Aid Highway,-93.258203,44.790325
-93.272513323351774,44.979630886273519,81160065,2008/04/14,17:30,A,0,1,0,313,Municipal State Aid Highway,-93.272513,44.979631
-93.318818802188233,44.912445917190006,81080100,2008/04/03,19:25,B,0,0,1,31,County State Aid Highway,-93.318819,44.912446
-93.491439416784331,46.713234682854072,81120159,2008/04/05,13:05,B,0,0,1,3,County State Aid Highway,-93.491439,46.713235
-93.239925438715588,44.982140855235485,81120158,2008/04/06,19:05,C,0,0,1,37,County State Aid Highway,-93.239925,44.982141
-93.245316366782575,44.962538154609184,81080074,2008/03/30,00:00,C,0,0,1,152,County State Aid Highway,-93.245316,44.962538
-93.0,-90.0,81120119,2008/04/20,15:27,B,0,0,1,22,County State Aid Highway,-93.000000,-90.000000
-93.138922979578027,44.94136756811357,81120013,2008/04/21,02:19,C,0,0,1,203,Municipal State Aid Highway,-93.138923,44.941368
-93.0,-90.0,81070234,2008/04/16,19:00,C,0,0,1,342,Municipal State Aid Highway,-93.000000,-90.000000
-92.134741621763837,46.766504900807469,81200066,2008/04/28,17:22,C,0,0,1,363,Municipal Street,-92.134742,46.766505
-94.00190743294371,44.158101362624592,81160027,2008/04/15,17:30,B,0,0,1,118,Municipal State Aid Highway,-94.001907,44.158101
-93.27697683215564,44.973573827862651,81350051,2008/04/30,11:00,B,0,0,1,224,Municipal State Aid Highway,-93.276977,44.973574
-93.244416554447625,45.035569500247945,81350202,2008/05/14,16:00,C,0,0,1,101,Municipal State Aid Highway,-93.244417,45.035570
-93.310887774999713,44.996971635765952,81280121,2008/04/22,20:12,B,0,0,1,1347,Municipal Street,-93.310888,44.996972
-93.383755471462067,43.649668726376305,81340012,2008/05/12,17:19,A,0,1,0,103,Municipal State Aid Highway,-93.383755,43.649669
-92.46289900109862,44.033173589102383,81310032,2008/05/09,16:23,A,0,1,0,201,Municipal State Aid Highway,-92.462899,44.033174
-95.005218215597395,46.96492595604343,81350136,2008/04/29,14:42,A,0,1,0,579,Township Road,-95.005218,46.964926
-93.394234953356715,45.007408651129047,81270191,2008/05/06,16:27,A,0,1,0,70,County State Aid Highway,-93.394235,45.007409
-93.204748437266801,45.124416232646787,81240087,2008/05/02,16:39,C,0,0,1,32,County State Aid Highway,-93.204748,45.124416
-92.462868739197916,44.025330134158587,81240069,2008/05/03,13:17,B,0,0,1,201,Municipal State Aid Highway,-92.462869,44.025330
-93.167064526401333,44.934218269874911,81350046,2008/05/03,12:50,B,0,0,1,188,Municipal State Aid Highway,-93.167065,44.934218
-93.229956492454093,44.950186563919395,81230241,2008/05/02,21:26,B,0,0,1,875,Municipal Street,-93.229956,44.950187
-94.362644648502908,45.976484550494625,81290273,2008/05/08,17:40,C,0,0,1,27,MN Trunk Highway,-94.362645,45.976485
-93.177202694731818,44.941292107555896,81230155,2008/05/02,13:12,C,0,0,1,203,Municipal State Aid Highway,-93.177203,44.941292
-93.0,-90.0,81270083,2008/05/06,11:14,B,0,0,1,420,Municipal State Aid Highway,-93.000000,-90.000000
-92.457583266446093,44.017698838702309,81230091,2008/05/02,08:48,C,0,0,1,208,Municipal Street,-92.457583,44.017699
-92.195829297511679,46.824668596934856,81220184,2008/05/01,16:07,A,0,1,0,103,Municipal State Aid Highway,-92.195829,46.824669
-92.463199530411956,44.03026959100454,81330171,2008/05/12,17:11,C,0,0,1,201,Municipal State Aid Highway,-92.463200,44.030270
-93.308242760346303,45.009648390004571,81290258,2008/05/08,16:20,C,0,0,1,2,County State Aid Highway,-93.308243,45.009648
-93.377940070887689,44.900084235065165,81290256,2008/05/08,16:23,A,0,1,0,158,County State Aid Highway,-93.377940,44.900084
-93.274108927108742,44.972393889770245,81340145,2008/05/13,18:56,C,0,0,1,189,Municipal State Aid Highway,-93.274109,44.972394
-94.149431344542521,45.55381018732578,81270012,2008/05/05,20:35,C,0,0,1,265,Municipal Street,-94.149431,45.553810
-93.239325018366486,44.980618370289754,81220135,2008/05/01,11:43,A,0,1,0,36,County State Aid Highway,-93.239325,44.980618
-93.197400961824471,44.797835212305685,81350254,2008/05/14,17:53,C,0,0,1,103,Municipal State Aid Highway,-93.197401,44.797835
-93.101822168212408,44.922639749755938,81260215,2008/05/05,18:01,C,0,0,1,149,MN Trunk Highway,-93.101822,44.922640
-93.0,-90.0,81210219,2008/04/28,17:18,C,0,0,1,88,Municipal Street,-93.000000,-90.000000
-93.419080556340504,44.717303109904869,81290064,2008/05/08,07:33,B,0,0,1,44,County State Aid Highway,-93.419081,44.717303
-96.767869610131925,46.872744592009163,81210100,2008/04/29,17:27,C,0,0,1,75,US Trunk Highway,-96.767870,46.872745
-93.601868480632916,44.805197809685197,81340127,2008/05/12,09:00,C,0,0,1,41,MN Trunk Highway,-93.601868,44.805198
-91.643309200608996,44.043227901579122,81260207,2008/05/05,18:16,A,0,1,0,32,County State Aid Highway,-91.643309,44.043228
-93.258015164227629,44.863695840971083,81350207,2008/05/14,15:39,B,0,0,1,115,Municipal State Aid Highway,-93.258015,44.863696
-92.155453837696697,46.743838364683228,81260051,2008/05/03,13:08,C,0,0,1,111,Municipal State Aid Highway,-92.155454,46.743838
-93.290331450168523,44.297835062091451,81210018,2008/04/29,05:42,A,0,1,0,21,MN Trunk Highway,-93.290331,44.297835
-93.288101934736332,45.00592280628527,81420154,2008/05/21,21:45,C,0,0,1,342,Municipal State Aid Highway,-93.288102,45.005923
-93.333856238335187,45.219511540121815,81370162,2008/05/16,16:23,C,0,0,1,116,County State Aid Highway,-93.333856,45.219512
-92.981883515830162,44.917825357441274,81450093,2008/05/24,18:24,C,0,0,1,108,Municipal State Aid Highway,-92.981884,44.917825
-93.237037355970088,44.978148637663246,81370148,2008/05/16,15:10,C,0,0,1,1860,Municipal Street,-93.237037,44.978149
-93.207268193751503,44.759843375376327,81430195,2008/05/21,17:06,C,0,0,1,38,County State Aid Highway,-93.207268,44.759843
-94.377556545422337,45.977089508244489,81420110,2008/05/21,16:09,C,0,0,1,27,MN Trunk Highway,-94.377557,45.977090
-93.036665474563449,44.872679315281935,81450018,2008/03/23,19:25,C,0,0,1,133,Municipal Street,-93.036665,44.872679
-93.393501759028922,45.033269624650401,81370077,2008/05/16,09:57,C,0,0,1,9,County State Aid Highway,-93.393502,45.033270
-92.839328565316819,45.364954907536429,81430075,2008/05/21,15:15,C,0,0,1,25,County State Aid Highway,-92.839329,45.364955
-93.105900951228307,44.976549457734322,81410067,2008/05/08,10:08,C,0,0,1,49,County State Aid Highway,-93.105901,44.976549
-93.517281828835578,44.973598703272764,81430171,2008/05/21,19:07,A,0,1,0,106,Municipal Street,-93.517282,44.973599
-93.105814847876914,45.008870162551915,81400113,2008/05/19,15:02,B,0,0,1,49,County State Aid Highway,-93.105815,45.008870
-93.167080693600582,44.943967956973303,81460058,2008/05/23,17:50,C,0,0,1,51,MN Trunk Highway,-93.167081,44.943968
-93.449951877682977,44.93471447482392,81370038,2008/05/16,07:32,B,0,0,1,131,Municipal State Aid Highway,-93.449952,44.934714
-96.767864139832525,46.873007659265362,81370015,2008/05/08,18:39,C,0,0,1,75,US Trunk Highway,-96.767864,46.873008
-93.0,-90.0,81430073,2008/05/20,11:09,C,0,0,1,118,Municipal State Aid Highway,-93.000000,-90.000000
-93.467865576283444,44.903287152472224,81400103,2008/05/19,11:00,C,0,0,1,3,County State Aid Highway,-93.467866,44.903287
-93.360176312946905,45.007269797064119,81450017,2008/05/23,21:11,B,0,0,1,102,County State Aid Highway,-93.360176,45.007270
-93.288005019760163,44.965555916667888,81360204,2008/05/15,22:10,B,0,0,1,2091,Municipal Street,-93.288005,44.965556
-93.872023855400769,45.178580990675179,81360186,2008/05/15,18:12,C,0,0,1,103,Municipal State Aid Highway,-93.872024,45.178581
-94.132858417895093,45.588275369675451,81430167,2008/05/22,06:53,C,0,0,1,1,County State Aid Highway,-94.132858,45.588275
-93.275526366502177,44.903654035902164,81390148,2008/05/18,17:07,C,0,0,1,1448,Municipal Street,-93.275526,44.903654
-93.247315436556789,44.921484264769092,81440150,2008/05/17,18:45,C,0,0,1,152,County State Aid Highway,-93.247315,44.921484
-93.308304791691,45.018682329515102,81390121,2008/05/18,16:08,B,0,0,1,79,Municipal Street,-93.308305,45.018682
-93.163275285495615,44.446477370562455,81470056,2008/05/26,07:44,B,0,0,1,87,Municipal Street,-93.163275,44.446477
-94.149892799717279,45.565901399199646,81360168,2008/05/15,18:26,C,0,0,1,128,Municipal State Aid Highway,-94.149893,45.565901
-93.023547129499406,44.864645322232839,81430064,2008/05/17,12:49,C,0,0,1,56,County State Aid Highway,-93.023547,44.864645
-93.485080146965373,44.852879677770972,81430040,2008/05/22,06:28,C,0,0,1,4,County State Aid Highway,-93.485080,44.852880
-92.166571466648961,46.738909702376155,81450010,2008/05/23,18:59,B,0,0,1,109,Municipal State Aid Highway,-92.166571,46.738910
-92.988209935812719,45.51104936228873,81460047,2008/05/09,15:50,B,0,0,1,2,Municipal Street,-92.988210,45.511049
-93.308787374076346,44.883409095207085,81390038,2008/05/16,09:34,B,0,0,1,32,County State Aid Highway,-93.308787,44.883409
-92.812803027006609,44.682695232917453,81390037,2008/05/17,14:06,B,0,0,1,91,County State Aid Highway,-92.812803,44.682695
-93.580356253083821,44.864948387927512,81440065,2008/05/23,09:05,B,0,0,1,113,Municipal State Aid Highway,-93.580356,44.864948
-93.320910326621942,44.872576070918221,81380076,2008/05/17,20:30,C,0,0,1,31,County State Aid Highway,-93.320910,44.872576
-93.266356397443744,44.983854016027514,81430019,2008/05/22,00:39,B,0,0,1,52,County State Aid Highway,-93.266356,44.983854
-93.274770911653519,44.978021042568933,81460002,2008/05/25,00:16,C,0,0,1,313,Municipal State Aid Highway,-93.274771,44.978021
-93.384952475556588,44.634149292572936,81360007,2008/05/14,18:27,B,0,0,2,8,County State Aid Highway,-93.384952,44.634149
-95.079221631460243,45.139488683290779,81440193,2008/05/23,19:30,B,0,0,1,24,County State Aid Highway,-95.079222,45.139489
-93.335973747526936,44.866525738265892,81530255,2008/05/27,09:54,C,0,0,1,170,Municipal State Aid Highway,-93.335974,44.866526
-93.146775372153911,44.955788942329363,81530107,2008/05/31,15:35,C,0,0,4,34,County State Aid Highway,-93.146775,44.955789
-95.916504491245718,45.588499867354585,81550186,2008/06/03,14:08,B,0,0,1,33,Municipal Street,-95.916504,45.588500
-93.048782698864201,44.890711067527661,81500032,2008/05/28,16:15,C,0,0,1,106,Municipal State Aid Highway,-93.048783,44.890711
-91.620813300722844,44.029076678852157,81550145,2008/06/02,07:21,B,0,0,1,61,US Trunk Highway,-91.620813,44.029077
-94.62705236042234,43.980257639568727,81560249,2008/05/30,14:20,B,0,0,1,23,Municipal Street,-94.627052,43.980258
-93.288132299639642,44.939522248934125,81550179,2008/05/16,16:00,C,0,0,1,249,Municipal State Aid Highway,-93.288132,44.939522
-92.449038265353721,46.716048794090462,81500004,2008/05/28,18:40,B,0,0,1,3,County State Aid Highway,-92.449038,46.716049
-93.282960410106313,44.982845135407125,81500001,2008/05/28,18:15,C,0,0,1,291,Municipal State Aid Highway,-93.282960,44.982845
-93.332871053494983,45.075796043100716,81520061,2008/05/31,13:44,B,0,0,1,152,County State Aid Highway,-93.332871,45.075796
-93.183382387615083,45.232525791351208,81490225,2008/05/27,17:57,A,0,1,0,629,Municipal Street,-93.183382,45.232526
-93.117263078108081,44.991534753722014,81560228,2008/05/20,18:05,C,0,0,1,2088,Municipal Street,-93.117263,44.991535
-93.356367250446937,45.111617907536655,81560217,2008/05/19,08:33,B,0,0,1,14,County State Aid Highway,-93.356367,45.111618
-93.298692432756738,45.160724961038618,81540112,2008/06/01,13:51,C,0,0,1,107,Municipal State Aid Highway,-93.298692,45.160725
-94.158004172906985,45.549376468352406,81490162,2008/05/28,11:00,B,0,0,1,101,Municipal State Aid Highway,-94.158004,45.549376
-92.968191072361662,44.92553325028581,81540059,2008/06/02,08:30,C,0,0,1,16,County State Aid Highway,-92.968191,44.925533
-93.167079628676618,44.942889947587624,81490064,2008/05/06,12:02,N,0,0,0,51,MN Trunk Highway,-93.167080,44.942890
-94.188000291482155,45.564236305242666,81480254,2008/05/25,21:37,C,0,0,1,132,Municipal State Aid Highway,-94.188000,45.564236
-93.999359183373642,44.162988279054588,81560223,2008/05/20,18:15,B,0,0,1,107,Municipal State Aid Highway,-93.999359,44.162988
-93.377875898101379,45.21486940958242,81510419,2008/05/30,21:45,C,0,0,1,7,County State Aid Highway,-93.377876,45.214869
-93.868338005946541,45.155081672268523,81540043,2008/06/01,10:09,B,0,0,3,25,MN Trunk Highway,-93.868338,45.155082
-92.779816954671446,45.018568893148206,81560133,2008/05/29,17:08,C,0,0,1,95,MN Trunk Highway,-92.779817,45.018569
-93.0,-90.0,81480161,2008/05/06,15:33,N,0,0,0,220,MN Trunk Highway,-93.000000,-90.000000
-93.294386878093661,45.784668304094993,81530311,2008/05/30,21:56,B,0,0,1,65,MN Trunk Highway,-93.294387,45.784668
-92.955587137428168,44.970537891940658,81510051,2008/05/28,17:55,C,0,0,1,231,Municipal State Aid Highway,-92.955587,44.970538
-93.0,-90.0,81500211,2008/05/29,16:45,C,0,0,1,127,Municipal State Aid Highway,-93.000000,-90.000000
-94.16068342064942,45.545021261469273,81560041,2008/05/20,18:49,C,0,0,1,145,Municipal State Aid Highway,-94.160683,45.545021
-93.331601765768525,44.934206887063503,81530303,2008/06/01,17:48,C,0,0,1,283,Municipal State Aid Highway,-93.331602,44.934207
-93.0,-90.0,81480068,2008/05/15,16:00,B,0,0,1,263,Municipal Street,-93.000000,-90.000000
-94.150416325680737,45.564372019977462,81470061,2008/05/23,10:45,C,0,0,1,106,Municipal State Aid Highway,-94.150416,45.564372
-96.074238520639213,46.281457949262808,81590024,2008/06/03,13:47,C,0,0,1,116,Municipal State Aid Highway,-96.074239,46.281458
-93.293241257877881,44.933580002721961,81580116,2008/06/06,14:30,C,0,0,1,1222,Municipal Street,-93.293241,44.933580
-93.234714427765013,44.955589052670483,81590104,2008/06/07,15:26,B,0,0,2,48,County State Aid Highway,-93.234714,44.955589
-93.105779190691337,45.007634004421945,81630047,2008/06/11,07:27,B,0,0,1,49,County State Aid Highway,-93.105779,45.007634
-93.104150197695589,44.938240075117605,81640117,2008/06/01,12:28,B,0,0,1,2144,Municipal Street,-93.104150,44.938240
